workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
AQ2JIGCOMIGNH,English,only,yellow,purple,darkorange,Someone did better than Player A,all-all-all,all-all-all,24,1,3385,NA
AQ2JIGCOMIGNH,English,only,pink,wheat,seafoam,Most of the players made shots,none-half-all,all-none-half,25,4,9692,NA
AQ2JIGCOMIGNH,English,only,lightblue,brown,royalblue,Every player hit only some of his shots,none-none-none,none-none-none,26,1,4490,NA
AQ2JIGCOMIGNH,English,only,purple,yellow,tan,Player A tied with Player C,none-all-all,none-all-all,27,1,4999,NA
AQ2JIGCOMIGNH,English,only,grey,brown,darkorange,No player hit all of his shots,half-all-all,half-all-all,20,1,6901,NA
AQ2JIGCOMIGNH,English,only,yellow,lightblue,darkorange,Player C shot perfectly,none-none-all,all-none-none,21,1,3569,NA
AQ2JIGCOMIGNH,English,only,midnight,darkorange,brown,Player B shot perfectly,none-none-half,none-half-none,22,1,7785,NA
AQ2JIGCOMIGNH,English,only,midnight,seafoam,lightblue,Player A placed second,none-all-all,all-all-none,23,1,7858,NA
AQ2JIGCOMIGNH,English,only,lightblue,lavender,tan,Player B placed second,half-half-all,half-all-half,28,1,4566,NA
AQ2JIGCOMIGNH,English,only,pink,midnight,lightorange,Exactly one player hit all of his shots,half-all-all,half-all-all,1,1,8180,NA
AQ2JIGCOMIGNH,English,only,pink,royalblue,midnight,Player A tied with Player B,none-all-all,all-all-none,0,7,8730,NA
AQ2JIGCOMIGNH,English,only,royalblue,purple,midnight,We have a clear winner,none-none-none,none-none-none,3,1,4793,NA
AQ2JIGCOMIGNH,English,only,wheat,tan,lightorange,Player C made no shots,half-all-all,all-half-all,2,2,7442,NA
AQ2JIGCOMIGNH,English,only,pink,yellow,tan,Someone did better than Player B,none-half-half,half-none-half,5,6,8326,NA
AQ2JIGCOMIGNH,English,only,tan,lightorange,yellow,Player B made no shots,half-half-all,all-half-half,4,6,7578,NA
AQ2JIGCOMIGNH,English,only,darkorange,tan,purple,Someone did better than Player C,half-all-all,all-all-half,7,6,4386,NA
AQ2JIGCOMIGNH,English,only,darkorange,midnight,lavender,Every player hit none of his shots,none-none-half,half-none-none,6,2,6533,NA
AQ2JIGCOMIGNH,English,only,darkorange,wheat,lightorange,Most of the players missed shots,half-half-half,half-half-half,9,7,4216,NA
AQ2JIGCOMIGNH,English,only,brown,lightorange,yellow,Exactly one player hit only some of his shots,half-half-all,all-half-half,8,6,6980,NA
AQ2JIGCOMIGNH,English,only,purple,wheat,seafoam,Exactly one player hit none of his shots,none-half-all,half-all-none,11,7,7185,NA
AQ2JIGCOMIGNH,English,only,tan,purple,darkorange,Player A made no shots,none-none-none,none-none-none,10,1,5876,NA
AQ2JIGCOMIGNH,English,only,midnight,purple,lightblue,We have a clear loser,all-all-all,all-all-all,13,1,4023,NA
AQ2JIGCOMIGNH,English,only,lavender,purple,royalblue,Player A shot perfectly,half-all-all,all-all-half,12,7,3159,NA
AQ2JIGCOMIGNH,English,only,pink,seafoam,yellow,Player B tied with Player C,none-none-half,half-none-none,15,7,5449,NA
AQ2JIGCOMIGNH,English,only,yellow,grey,midnight,No player hit only some of his shots,half-all-all,all-all-half,14,6,10788,NA
AQ2JIGCOMIGNH,English,only,purple,grey,lightorange,Every player hit all of his shots,none-all-all,none-all-all,17,1,4522,NA
AQ2JIGCOMIGNH,English,only,lightblue,lavender,yellow,No player hit none of his shots,half-all-all,all-half-all,16,5,11078,NA
AQ2JIGCOMIGNH,English,only,brown,grey,wheat,All the players are tied,none-half-half,half-half-none,19,2,5136,NA
AQ2JIGCOMIGNH,English,only,lightblue,yellow,seafoam,Player C placed second,all-all-all,all-all-all,18,1,3751,NA
AQ2JIGCOMIGNH,English,only,lightblue,grey,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,2,9434,yes
AQ2JIGCOMIGNH,English,only,brown,seafoam,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,17864,yes
AQ2JIGCOMIGNH,English,only,grey,midnight,lightorange,Player C messed up,all-all-none,all-all-none,-2,7,6457,yes
A1ADXNFXT6EZ7Y,English,only,midnight,brown,lightblue,Player B tied with Player C,none-half-half,none-half-half,24,7,18382,NA
A1ADXNFXT6EZ7Y,English,only,lightblue,tan,seafoam,Player B made no shots,all-all-all,all-all-all,25,1,6330,NA
A1ADXNFXT6EZ7Y,English,only,lavender,wheat,lightblue,We have a clear loser,none-half-half,half-none-half,26,7,4122,NA
A1ADXNFXT6EZ7Y,English,only,royalblue,midnight,lightblue,All the players are tied,none-half-half,half-half-none,27,1,4158,NA
A1ADXNFXT6EZ7Y,English,only,lightblue,lavender,brown,Someone did better than Player C,none-none-half,none-half-none,20,7,4521,NA
A1ADXNFXT6EZ7Y,English,only,wheat,lavender,lightblue,No player hit only some of his shots,half-half-half,half-half-half,21,1,77467,NA
A1ADXNFXT6EZ7Y,English,only,tan,pink,yellow,No player hit all of his shots,half-half-half,half-half-half,22,7,3027,NA
A1ADXNFXT6EZ7Y,English,only,grey,lightorange,lavender,Most of the players missed shots,none-all-all,all-all-none,23,1,161136,NA
A1ADXNFXT6EZ7Y,English,only,lightblue,lavender,yellow,Player B shot perfectly,none-all-all,none-all-all,28,7,3562,NA
A1ADXNFXT6EZ7Y,English,only,grey,lavender,pink,No player hit none of his shots,none-all-all,all-all-none,1,1,12560,NA
A1ADXNFXT6EZ7Y,English,only,wheat,purple,lightblue,Player A tied with Player B,none-none-none,none-none-none,0,7,6576,NA
A1ADXNFXT6EZ7Y,English,only,lavender,tan,lightorange,We have a clear winner,half-all-all,all-all-half,3,1,6853,NA
A1ADXNFXT6EZ7Y,English,only,midnight,pink,seafoam,Exactly one player hit all of his shots,half-all-all,all-half-all,2,1,6014,NA
A1ADXNFXT6EZ7Y,English,only,darkorange,lightblue,tan,Player C shot perfectly,none-half-half,none-half-half,5,1,3663,NA
A1ADXNFXT6EZ7Y,English,only,seafoam,lightorange,royalblue,Every player hit none of his shots,half-half-half,half-half-half,4,1,4135,NA
A1ADXNFXT6EZ7Y,English,only,wheat,darkorange,midnight,Player B placed second,none-half-all,none-all-half,7,1,5105,NA
A1ADXNFXT6EZ7Y,English,only,lavender,lightorange,brown,Most of the players made shots,half-all-all,half-all-all,6,6,6767,NA
A1ADXNFXT6EZ7Y,English,only,midnight,brown,purple,Player A shot perfectly,none-none-all,all-none-none,9,7,3210,NA
A1ADXNFXT6EZ7Y,English,only,royalblue,purple,pink,Player C placed second,none-none-none,none-none-none,8,1,5209,NA
A1ADXNFXT6EZ7Y,English,only,wheat,lightblue,purple,Someone did better than Player A,none-half-all,none-all-half,11,7,4177,NA
A1ADXNFXT6EZ7Y,English,only,purple,darkorange,seafoam,Someone did better than Player B,half-half-half,half-half-half,10,1,6328,NA
A1ADXNFXT6EZ7Y,English,only,brown,darkorange,royalblue,Exactly one player hit only some of his shots,none-half-all,all-half-none,13,6,29255,NA
A1ADXNFXT6EZ7Y,English,only,grey,royalblue,tan,Every player hit all of his shots,none-half-half,half-none-half,12,1,4468,NA
A1ADXNFXT6EZ7Y,English,only,grey,lightblue,purple,Player C made no shots,half-half-half,half-half-half,15,1,4087,NA
A1ADXNFXT6EZ7Y,English,only,darkorange,lightblue,brown,Player A made no shots,none-none-none,none-none-none,14,6,5349,NA
A1ADXNFXT6EZ7Y,English,only,brown,seafoam,purple,Player A tied with Player C,none-none-all,all-none-none,17,1,5226,NA
A1ADXNFXT6EZ7Y,English,only,lavender,darkorange,yellow,Player A placed second,half-half-all,half-half-all,16,1,6680,NA
A1ADXNFXT6EZ7Y,English,only,tan,yellow,purple,Every player hit only some of his shots,half-half-half,half-half-half,19,7,6265,NA
A1ADXNFXT6EZ7Y,English,only,darkorange,yellow,brown,Exactly one player hit none of his shots,none-none-all,none-all-none,18,7,6329,NA
A1ADXNFXT6EZ7Y,English,only,darkorange,royalblue,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10220,yes
A1ADXNFXT6EZ7Y,English,only,midnight,lightblue,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,22476,no
A1ADXNFXT6EZ7Y,English,only,wheat,midnight,lightorange,Player C messed up,all-all-none,all-all-none,-2,7,7280,yes
A30OKQXP2DMI1,english,only,royalblue,grey,midnight,No player hit all of his shots,all-all-all,all-all-all,24,1,5014,NA
A30OKQXP2DMI1,english,only,lightorange,pink,lavender,Most of the players missed shots,half-half-all,all-half-half,25,7,69955,NA
A30OKQXP2DMI1,english,only,yellow,tan,midnight,Player B tied with Player C,none-all-all,all-none-all,26,1,5658,NA
A30OKQXP2DMI1,english,only,wheat,brown,lightorange,Someone did better than Player B,none-half-all,none-half-all,27,7,11899,NA
A30OKQXP2DMI1,english,only,grey,midnight,yellow,Player A made no shots,none-all-all,all-none-all,20,1,4794,NA
A30OKQXP2DMI1,english,only,royalblue,lightblue,midnight,Player A tied with Player C,all-all-all,all-all-all,21,7,6653,NA
A30OKQXP2DMI1,english,only,darkorange,brown,seafoam,Most of the players made shots,half-half-half,half-half-half,22,7,5726,NA
A30OKQXP2DMI1,english,only,wheat,lavender,tan,Player C made no shots,none-none-half,none-half-none,23,7,3734,NA
A30OKQXP2DMI1,english,only,pink,yellow,lavender,Player B made no shots,none-all-all,all-all-none,28,1,6158,NA
A30OKQXP2DMI1,english,only,lightorange,lavender,purple,No player hit none of his shots,half-all-all,half-all-all,1,2,8342,NA
A30OKQXP2DMI1,english,only,brown,tan,lightorange,Exactly one player hit only some of his shots,none-all-all,all-none-all,0,6,31919,NA
A30OKQXP2DMI1,english,only,lightorange,wheat,pink,Player B shot perfectly,none-half-half,none-half-half,3,2,6837,NA
A30OKQXP2DMI1,english,only,purple,lightblue,darkorange,We have a clear winner,none-half-half,none-half-half,2,2,5397,NA
A30OKQXP2DMI1,english,only,purple,darkorange,lavender,Every player hit none of his shots,none-all-all,none-all-all,5,2,6886,NA
A30OKQXP2DMI1,english,only,wheat,purple,seafoam,Someone did better than Player A,half-half-all,half-half-all,4,6,5862,NA
A30OKQXP2DMI1,english,only,lightorange,wheat,midnight,Exactly one player hit none of his shots,half-all-all,all-half-all,7,2,8452,NA
A30OKQXP2DMI1,english,only,wheat,tan,darkorange,Player A placed second,none-none-half,none-half-none,6,2,10240,NA
A30OKQXP2DMI1,english,only,darkorange,lavender,lightorange,Exactly one player hit all of his shots,none-half-half,half-none-half,9,1,7086,NA
A30OKQXP2DMI1,english,only,pink,yellow,midnight,Player A shot perfectly,half-half-all,half-all-half,8,7,5018,NA
A30OKQXP2DMI1,english,only,pink,brown,tan,Player A tied with Player B,none-none-half,half-none-none,11,1,5829,NA
A30OKQXP2DMI1,english,only,wheat,lightorange,darkorange,No player hit only some of his shots,none-none-half,none-none-half,10,2,9037,NA
A30OKQXP2DMI1,english,only,tan,darkorange,brown,Every player hit only some of his shots,half-half-all,all-half-half,13,2,7270,NA
A30OKQXP2DMI1,english,only,grey,midnight,lightblue,Someone did better than Player C,none-none-all,all-none-none,12,6,6173,NA
A30OKQXP2DMI1,english,only,pink,purple,lavender,Every player hit all of his shots,none-half-half,half-none-half,15,1,5398,NA
A30OKQXP2DMI1,english,only,lightblue,lightorange,tan,All the players are tied,none-all-all,all-none-all,14,1,5254,NA
A30OKQXP2DMI1,english,only,purple,grey,yellow,Player C placed second,none-none-half,half-none-none,17,1,13398,NA
A30OKQXP2DMI1,english,only,wheat,royalblue,lightblue,We have a clear loser,none-all-all,all-none-all,16,7,4526,NA
A30OKQXP2DMI1,english,only,lightblue,lavender,royalblue,Player B placed second,half-half-all,half-half-all,19,1,6133,NA
A30OKQXP2DMI1,english,only,lightblue,midnight,wheat,Player C shot perfectly,half-half-all,half-all-half,18,1,6869,NA
A30OKQXP2DMI1,english,only,purple,wheat,royalblue,Player A was the star player of the round,most-none-all,most-none-all,-1,2,10869,yes
A30OKQXP2DMI1,english,only,lightorange,yellow,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,1,29717,no
A30OKQXP2DMI1,english,only,brown,pink,wheat,Player C messed up,all-all-none,all-all-none,-2,6,8048,yes
A2AKMJSKVSAEGV,English,focus,brown,darkorange,royalblue,Most of the players made shots,none-half-half,none-half-half,24,1,2448,NA
A2AKMJSKVSAEGV,English,focus,grey,pink,wheat,Most of the players missed shots,none-none-all,none-all-none,25,7,3340,NA
A2AKMJSKVSAEGV,English,focus,darkorange,lightorange,midnight,Player C made no shots,all-all-all,all-all-all,26,1,2930,NA
A2AKMJSKVSAEGV,English,focus,royalblue,tan,wheat,Exactly one player hit <b>NONE</b> of his shots,none-none-none,none-none-none,27,1,3708,NA
A2AKMJSKVSAEGV,English,focus,yellow,lavender,wheat,Player A tied with Player B,half-half-half,half-half-half,20,7,4006,NA
A2AKMJSKVSAEGV,English,focus,pink,brown,tan,Someone did better than Player B,none-all-all,all-none-all,21,7,5246,NA
A2AKMJSKVSAEGV,English,focus,seafoam,lavender,brown,Every player hit <b>NONE</b> of his shots,none-all-all,none-all-all,22,1,2953,NA
A2AKMJSKVSAEGV,English,focus,tan,purple,midnight,Player B shot perfectly,none-none-half,half-none-none,23,1,2904,NA
A2AKMJSKVSAEGV,English,focus,brown,lavender,grey,Player A tied with Player C,half-half-all,half-half-all,28,1,2844,NA
A2AKMJSKVSAEGV,English,focus,seafoam,darkorange,purple,No player hit <b>ALL</b> of his shots,none-none-none,none-none-none,1,7,6618,NA
A2AKMJSKVSAEGV,English,focus,purple,tan,pink,Someone did better than Player C,none-none-none,none-none-none,0,1,7106,NA
A2AKMJSKVSAEGV,English,focus,pink,lightorange,lightblue,No player hit <b>SOME</b> of his shots,half-all-all,half-all-all,3,1,8791,NA
A2AKMJSKVSAEGV,English,focus,brown,yellow,lightblue,Player B tied with Player C,none-none-half,half-none-none,2,7,5574,NA
A2AKMJSKVSAEGV,English,focus,royalblue,lightblue,purple,Player A made no shots,half-half-all,all-half-half,5,1,2923,NA
A2AKMJSKVSAEGV,English,focus,yellow,lavender,tan,Player A shot perfectly,half-half-half,half-half-half,4,1,5490,NA
A2AKMJSKVSAEGV,English,focus,yellow,grey,brown,Exactly one player hit <b>SOME</b> of his shots,none-half-all,none-half-all,7,7,4698,NA
A2AKMJSKVSAEGV,English,focus,wheat,brown,purple,No player hit <b>NONE</b> of his shots,none-half-all,none-all-half,6,1,7032,NA
A2AKMJSKVSAEGV,English,focus,darkorange,lightorange,wheat,We have a clear winner,half-half-all,half-half-all,9,7,5232,NA
A2AKMJSKVSAEGV,English,focus,yellow,lightorange,tan,All the players are tied,half-half-all,half-half-all,8,1,6068,NA
A2AKMJSKVSAEGV,English,focus,darkorange,tan,brown,Someone did better than Player A,half-half-half,half-half-half,11,1,5969,NA
A2AKMJSKVSAEGV,English,focus,royalblue,purple,darkorange,Exactly one player hit <b>ALL</b> of his shots,none-all-all,none-all-all,10,1,4258,NA
A2AKMJSKVSAEGV,English,focus,lightorange,lightblue,wheat,Every player hit <b>SOME</b> of his shots,none-none-all,none-none-all,13,1,3626,NA
A2AKMJSKVSAEGV,English,focus,brown,wheat,darkorange,Player B placed second,none-none-half,half-none-none,12,4,8060,NA
A2AKMJSKVSAEGV,English,focus,lightblue,yellow,tan,Player C placed second,none-none-half,none-none-half,15,1,3816,NA
A2AKMJSKVSAEGV,English,focus,yellow,darkorange,midnight,Player C shot perfectly,half-half-half,half-half-half,14,1,2478,NA
A2AKMJSKVSAEGV,English,focus,darkorange,wheat,grey,We have a clear loser,half-half-half,half-half-half,17,1,2616,NA
A2AKMJSKVSAEGV,English,focus,tan,pink,brown,Player A placed second,half-half-half,half-half-half,16,1,4308,NA
A2AKMJSKVSAEGV,English,focus,lightblue,purple,brown,Every player hit <b>ALL</b> of his shots,none-half-all,none-half-all,19,1,2952,NA
A2AKMJSKVSAEGV,English,focus,royalblue,wheat,lightorange,Player B made no shots,none-all-all,none-all-all,18,1,3055,NA
A2AKMJSKVSAEGV,English,focus,brown,tan,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,12751,yes
A2AKMJSKVSAEGV,English,focus,pink,purple,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,1,9350,yes
A2AKMJSKVSAEGV,English,focus,purple,seafoam,yellow,Player C messed up,all-all-none,all-all-none,-2,7,6015,yes
AYM2L57J8GFJ0,English,only,lightorange,tan,lavender,Player A placed second,half-all-all,all-half-all,24,1,3894,NA
AYM2L57J8GFJ0,English,only,seafoam,brown,tan,Exactly one player hit all of his shots,half-all-all,half-all-all,25,1,6167,NA
AYM2L57J8GFJ0,English,only,royalblue,lavender,wheat,Every player hit only some of his shots,none-half-half,half-none-half,26,2,6775,NA
AYM2L57J8GFJ0,English,only,seafoam,lightorange,royalblue,All the players are tied,none-all-all,none-all-all,27,1,4542,NA
AYM2L57J8GFJ0,English,only,tan,wheat,midnight,No player hit all of his shots,all-all-all,all-all-all,20,2,3647,NA
AYM2L57J8GFJ0,English,only,lightorange,yellow,midnight,Player A tied with Player C,none-all-all,all-none-all,21,7,4135,NA
AYM2L57J8GFJ0,English,only,purple,seafoam,grey,Most of the players missed shots,none-half-half,half-none-half,22,6,6111,NA
AYM2L57J8GFJ0,English,only,purple,royalblue,lightblue,Player A made no shots,half-half-half,half-half-half,23,2,2567,NA
AYM2L57J8GFJ0,English,only,seafoam,lightblue,midnight,Player B made no shots,none-none-half,half-none-none,28,7,4952,NA
AYM2L57J8GFJ0,English,only,grey,yellow,darkorange,Most of the players made shots,none-half-half,half-half-none,1,4,9511,NA
AYM2L57J8GFJ0,English,only,lavender,midnight,lightorange,We have a clear winner,all-all-all,all-all-all,0,1,5549,NA
AYM2L57J8GFJ0,English,only,darkorange,brown,purple,Player B shot perfectly,half-half-all,all-half-half,3,1,4735,NA
AYM2L57J8GFJ0,English,only,lavender,brown,royalblue,Player C made no shots,none-half-half,half-none-half,2,1,6391,NA
AYM2L57J8GFJ0,English,only,darkorange,lightorange,wheat,Player B tied with Player C,half-half-half,half-half-half,5,7,5776,NA
AYM2L57J8GFJ0,English,only,tan,seafoam,royalblue,Exactly one player hit only some of his shots,none-all-all,all-none-all,4,1,7174,NA
AYM2L57J8GFJ0,English,only,seafoam,purple,grey,Someone did better than Player C,none-all-all,all-all-none,7,7,5774,NA
AYM2L57J8GFJ0,English,only,tan,yellow,royalblue,Player C shot perfectly,none-half-all,half-none-all,6,7,3351,NA
AYM2L57J8GFJ0,English,only,pink,tan,yellow,No player hit only some of his shots,none-none-none,none-none-none,9,7,7927,NA
AYM2L57J8GFJ0,English,only,darkorange,seafoam,brown,Player C placed second,all-all-all,all-all-all,8,1,3039,NA
AYM2L57J8GFJ0,English,only,pink,lightblue,grey,No player hit none of his shots,none-none-half,half-none-none,11,2,11566,NA
